Year,Half.Of.Year,Bio.Code,Bio.Code.Name,Species,Density,Percent
2016,1,2011G087,B낙동강26,Cocconeis placentula var. lineata,472,0.4
2016,1,2011G087,B낙동강26,Cyclostephanos dubius,118,0.1
2016,1,2011G087,B낙동강26,Cyclostephanos invisitatus,825,0.7
2016,1,2011G087,B낙동강26,Cyclotella asterocostata,236,0.2
2016,1,2011G087,B낙동강26,Cyclotella fottii,118,0.1
2016,1,2011G087,B낙동강26,Cyclotella pseudostelligera,118,0.1
2016,1,2011G087,B낙동강26,Cymbella cistula,118,0.1
2016,1,2011G087,B낙동강26,Cymbella minuta,14503,12.1
2016,1,2011G087,B낙동강26,Cymbella silesiaca,472,0.4
2016,1,2011G087,B낙동강26,Cymbella turgidula,236,0.2
2016,1,2011G087,B낙동강26,Fragilaria capucina var. mesolepta,236,0.2
2016,1,2011G087,B낙동강26,Fragilaria construens f. binodis,118,0.1
2016,1,2011G087,B낙동강26,Fragilaria crotonensis,590,0.5
2016,1,2011G087,B낙동강26,Fragilaria delicatissima,236,0.2
2016,1,2011G087,B낙동강26,Fragilaria pinnata,1887,1.6
2016,1,2011G087,B낙동강26,Fragilaria pulchella,118,0.1
2016,1,2011G087,B낙동강26,Fragilaria radians,590,0.5
2016,1,2011G087,B낙동강26,Gomphonema angustatum,118,0.1
2016,1,2011G087,B낙동강26,Gomphonema clevei,354,0.3
2016,1,2011G087,B낙동강26,Gomphonema minutum,472,0.4
2016,1,2011G087,B낙동강26,Gomphonema pseudosphaerophorum,118,0.1
2016,1,2011G087,B낙동강26,Gomphonema truncatum,118,0.1
2016,1,2011G087,B낙동강26,Melosira varians,118,0.1
2016,1,2011G087,B낙동강26,Navicula atomus,118,0.1
2016,1,2011G087,B낙동강26,Navicula capitata,118,0.1
2016,1,2011G087,B낙동강26,Navicula capitatoradiata,118,0.1
2016,1,2011G087,B낙동강26,Navicula cincta,118,0.1
2016,1,2011G087,B낙동강26,Navicula cryptotenella,590,0.5
2016,1,2011G087,B낙동강26,Navicula decussis,2122,1.8
2016,1,2011G087,B낙동강26,Navicula gregaria,707,0.6
2016,1,2011G087,B낙동강26,Navicula minima,1415,1.2
2016,1,2011G087,B낙동강26,Navicula mutica var. ventricosa,1179,1
2016,1,2011G087,B낙동강26,Navicula perminuta,236,0.2
2016,1,2011G087,B낙동강26,Navicula protractoides,118,0.1
2016,1,2011G087,B낙동강26,Navicula seminulum,236,0.2
2016,1,2011G087,B낙동강26,Nitzschia amphibia,472,0.4
2016,1,2011G087,B낙동강26,Nitzschia dissipata,354,0.3
2016,1,2011G087,B낙동강26,Nitzschia fonticola,1651,1.4
2016,1,2011G087,B낙동강26,Nitzschia inconspicua,118,0.1
2016,1,2011G087,B낙동강26,Nitzschia paleacea,118,0.1
2016,1,2011G087,B낙동강26,Punctastriata linearis,118,0.1
2016,1,2011G087,B낙동강26,Rhoicosphenia abbreviata,707,0.6
2016,1,2011G087,B낙동강26,Stephanodiscus hantzschii,825,0.7
2016,1,2011G087,B낙동강26,Stephanodiscus parvus,3655,3.1
2016,1,2011G087,B낙동강26,Synedra acus,118,0.1
2016,1,2011G087,B낙동강26,Synedra ulna var. optusa,118,0.1
2016,1,2011G087,B낙동강26,Thalassiosira bramaputrae,118,0.1
2016,1,2012G118,B금호강6,Achnanthes daui,187,0.4
2016,1,2012G118,B금호강6,Achnanthes delicatula,655,1.3
2016,1,2012G118,B금호강6,Achnanthes exigua,5611,11.5
2016,1,2012G118,B금호강6,Achnanthes lanceolata,1590,3.3
2016,1,2012G118,B금호강6,Achnanthes minutissima,374,0.8
2016,1,2012G118,B금호강6,Achnanthes subhudsonis,281,0.6
2016,1,2012G118,B금호강6,Amphora pediculus,281,0.6
2016,1,2012G118,B금호강6,Amphora veneta,94,0.2
2016,1,2012G118,B금호강6,Aulacoseira alpigena,1590,3.3
2016,1,2012G118,B금호강6,Cocconeis placentula var. euglypta,187,0.4
2016,1,2012G118,B금호강6,Cyclotella atomus,94,0.2
2016,1,2012G118,B금호강6,Cyclotella meneghiniana,468,1
2016,1,2012G118,B금호강6,Cymbella silesiaca,94,0.2
2016,1,2012G118,B금호강6,Fragilaria capucina var. vaucheriae,94,0.2
2016,1,2012G118,B금호강6,Fragilaria construens f. binodis,281,0.6
2016,1,2012G118,B금호강6,Fragilaria elliptica,5798,11.9
2016,1,2012G118,B금호강6,Fragilaria famelica,94,0.2
2016,1,2012G118,B금호강6,Fragilaria fasciculata,94,0.2
2016,1,2012G118,B금호강6,Fragilaria pulchella,94,0.2
2016,1,2012G118,B금호강6,Fragilaria ulna,187,0.4
2016,1,2012G118,B금호강6,Gomphonema parvulum,94,0.2
2016,1,2012G118,B금호강6,Melosira varians,94,0.2
2016,1,2012G118,B금호강6,Navicula capitatoradiata,94,0.2
2016,1,2012G118,B금호강6,Navicula cryptocephala,468,1
2016,1,2012G118,B금호강6,Navicula decussis,94,0.2
2016,1,2012G118,B금호강6,Navicula goeppertiana,94,0.2
2016,1,2012G118,B금호강6,Navicula gregaria,187,0.4
2016,1,2012G118,B금호강6,Navicula minima,19547,40
2016,1,2012G118,B금호강6,Nitzschia (other),94,0.2
2016,1,2012G118,B금호강6,Nitzschia amphibia,374,0.8
2016,1,2012G118,B금호강6,Nitzschia fonticola,748,1.5
2016,1,2012G118,B금호강6,Nitzschia inconspicua,8230,16.8
2016,1,2012G118,B금호강6,Nitzschia palea,561,1.1
2016,1,2012G118,B금호강6,Surirella (other),94,0.2
2016,1,2012G126,B금호강7,Achnanthes daui,423,0.2
2016,1,2012G126,B금호강7,Achnanthes delicatula,1270,0.6
2016,1,2012G126,B금호강7,Achnanthes exigua,5080,2.5
2016,1,2012G126,B금호강7,Achnanthes hungarica,423,0.2
2016,1,2012G126,B금호강7,Achnanthes lanceolata,5927,2.9
2016,1,2012G126,B금호강7,Achnanthes minutissima,1270,0.6
2016,1,2012G126,B금호강7,Achnanthes subhudsonis,1270,0.6
2016,1,2012G126,B금호강7,Amphora inariensis,847,0.4
2016,1,2012G126,B금호강7,Amphora pediculus,11430,5.7
2016,1,2012G126,B금호강7,Aulacoseira alpigena,6773,3.4
2016,1,2012G126,B금호강7,Caloneis bacillum,3387,1.7
2016,1,2012G126,B금호강7,Cocconeis pediculus,847,0.4
2016,1,2012G126,B금호강7,Cocconeis placentula var. euglypta,3387,1.7
2016,1,2012G126,B금호강7,Cocconeis placentula var. lineata,2540,1.3
2016,1,2012G126,B금호강7,Cyclostephanos dubius,423,0.2
2016,1,2012G126,B금호강7,Cyclotella atomus,1693,0.8
2016,1,2012G126,B금호강7,Cyclotella meneghiniana,2117,1.1
2016,1,2012G126,B금호강7,Cyclotella pseudostelligera,423,0.2
2016,1,2012G126,B금호강7,Cyclotella stelligera,423,0.2
2016,1,2012G126,B금호강7,Cymbella silesiaca,423,0.2
2016,1,2012G126,B금호강7,Diatoma vulgaris,1693,0.8
2016,1,2012G126,B금호강7,Fragilaria capucina var. vaucheriae,847,0.4
2016,1,2012G126,B금호강7,Fragilaria construens f. binodis,423,0.2
2016,1,2012G126,B금호강7,Fragilaria construens f. venter,1693,0.8
2016,1,2012G126,B금호강7,Fragilaria elliptica,45721,22.7
2016,1,2012G126,B금호강7,Fragilaria fasciculata,423,0.2
2016,1,2012G126,B금호강7,Fragilaria pulchella,423,0.2
2016,1,2012G126,B금호강7,Fragilaria rumpens var. fragilarioides,423,0.2
2016,1,2012G126,B금호강7,Fragilaria ulna,423,0.2
2016,1,2012G126,B금호강7,Gomphonema parvulum,423,0.2
2016,1,2012G126,B금호강7,Melosira varians,1270,0.6
2016,1,2012G126,B금호강7,Navicula capitatoradiata,423,0.2
2016,1,2012G126,B금호강7,Navicula confervacea,847,0.4
2016,1,2012G126,B금호강7,Navicula cryptocephala,3810,1.9
2016,1,2012G126,B금호강7,Navicula cryptotenella,2540,1.3
2016,1,2012G126,B금호강7,Navicula gregaria,1693,0.8
2016,1,2012G126,B금호강7,Navicula minima,48684,24.2
2016,1,2012G126,B금호강7,Navicula subminuscula,1693,0.8
2016,1,2012G126,B금호강7,Navicula viridula var. rostellata,847,0.4
2016,1,2012G126,B금호강7,Nitzschia (other),423,0.2
2016,1,2012G126,B금호강7,Nitzschia amphibia,1693,0.8
2016,1,2012G126,B금호강7,Nitzschia dissipata,3387,1.7
2016,1,2012G126,B금호강7,Nitzschia filiformis,847,0.4
2016,1,2012G126,B금호강7,Nitzschia fonticola,13124,6.5
2016,1,2012G126,B금호강7,Nitzschia frustulum,423,0.2
2016,1,2012G126,B금호강7,Nitzschia inconspicua,8890,4.4
2016,1,2012G126,B금호강7,Nitzschia palea,1270,0.6
2016,1,2012G126,B금호강7,Nitzschia paleacea,423,0.2
2016,1,2012G126,B금호강7,Rhoicosphenia abbreviata,3387,1.7
2016,1,2012G126,B금호강7,Stephanodiscus hantzschii,1270,0.6
2016,1,2012G126,B금호강7,Surirella angusta,423,0.2
2016,1,2012G126,B금호강7,Synedra acus,847,0.4
2016,1,2013G060,B회천2,Achnanthes convergens,6249,4.3
2016,1,2013G060,B회천2,Achnanthes lanceolata,329,0.2
2016,1,2013G060,B회천2,Achnanthes minutissima,15788,10.9
2016,1,2013G060,B회천2,Achnanthes subhudsonis,9539,6.6
2016,1,2013G060,B회천2,Amphora pediculus,3618,2.5
2016,1,2013G060,B회천2,Aulacoseira alpigena,1973,1.4
2016,1,2013G060,B회천2,Caloneis bacillum,329,0.2
2016,1,2013G060,B회천2,Cocconeis placentula var. euglypta,658,0.5
2016,1,2013G060,B회천2,Cocconeis placentula var. lineata,1973,1.4
2016,1,2013G060,B회천2,Cymbella affinis,329,0.2
2016,1,2013G060,B회천2,Cymbella silesiaca,3618,2.5
2016,1,2013G060,B회천2,Diatoma vulgaris,658,0.5
2016,1,2013G060,B회천2,Fragilaria capucina var. vaucheriae,329,0.2
2016,1,2013G060,B회천2,Fragilaria construens f. binodis,658,0.5
2016,1,2013G060,B회천2,Fragilaria construens f. venter,658,0.5
2016,1,2013G060,B회천2,Fragilaria elliptica,1316,0.9
2016,1,2013G060,B회천2,Fragilaria radians,658,0.5
2016,1,2013G060,B회천2,Fragilaria ulna,329,0.2
2016,1,2013G060,B회천2,Gomphonema angustum,658,0.5
2016,1,2013G060,B회천2,Gomphonema parvulum,658,0.5
2016,1,2013G060,B회천2,Melosira varians,658,0.5
2016,1,2013G060,B회천2,Navicula atomus,658,0.5
2016,1,2013G060,B회천2,Navicula capitatoradiata,658,0.5
2016,1,2013G060,B회천2,Navicula cryptocephala,329,0.2
2016,1,2013G060,B회천2,Navicula cryptotenella,1973,1.4
2016,1,2013G060,B회천2,Navicula decussis,329,0.2
2016,1,2013G060,B회천2,Navicula gregaria,987,0.7
2016,1,2013G060,B회천2,Navicula minima,49995,34.4
2016,1,2013G060,B회천2,Navicula perminuta,329,0.2
2016,1,2013G060,B회천2,Navicula pupula,329,0.2
2016,1,2013G060,B회천2,Navicula recens,658,0.5
2016,1,2013G060,B회천2,Nitzschia amphibia,2302,1.6
2016,1,2013G060,B회천2,Nitzschia dissipata,329,0.2
2016,1,2013G060,B회천2,Nitzschia fonticola,16117,11.1
2016,1,2013G060,B회천2,Nitzschia inconspicua,15788,10.9
2016,1,2013G060,B회천2,Nitzschia paleacea,329,0.2
2016,1,2013G060,B회천2,Nitzschia tabellaria,329,0.2
2016,1,2013G060,B회천2,Punctastriata linearis,987,0.7
2016,1,2013G060,B회천2,Reimeria sinuata,1645,1.1
2016,1,2013G060,B회천2,Synedra acus,329,0.2
2016,1,2013G063,B회천3,Achnanthes convergens,81,1
2016,1,2013G063,B회천3,Achnanthes minutissima,4624,56.7
2016,1,2013G063,B회천3,Achnanthes subhudsonis,20,0.2
2016,1,2013G063,B회천3,Amphora pediculus,20,0.2
2016,1,2013G063,B회천3,Cocconeis placentula var. euglypta,41,0.5
2016,1,2013G063,B회천3,Cymbella affinis,20,0.2
2016,1,2013G063,B회천3,Cymbella leptoceros,41,0.5
2016,1,2013G063,B회천3,Cymbella silesiaca,101,1.2
2016,1,2013G063,B회천3,Diatoma vulgaris,20,0.2
2016,1,2013G063,B회천3,Fragilaria construens f. venter,20,0.2
2016,1,2013G063,B회천3,Fragilaria elliptica,101,1.2
2016,1,2013G063,B회천3,Gomphonema angustum,142,1.7
2016,1,2013G063,B회천3,Navicula cryptotenella,20,0.2
2016,1,2013G063,B회천3,Navicula gregaria,20,0.2
2016,1,2013G063,B회천3,Navicula minima,750,9.2
2016,1,2013G063,B회천3,Nitzschia amphibia,41,0.5
2016,1,2013G063,B회천3,Nitzschia inconspicua,2028,24.9
2016,1,2013G063,B회천3,Nitzschia paleacea,20,0.2
2016,1,2013G063,B회천3,Reimeria sinuata,20,0.2
2016,1,2013G063,B회천3,Surirella minuta,20,0.2
2016,1,2014G045,B낙동강29,Achnanthes exigua,187,0.3
2016,1,2014G045,B낙동강29,Achnanthes lanceolata,467,0.7
2016,1,2014G045,B낙동강29,Achnanthes minutissima,9159,13
2016,1,2014G045,B낙동강29,Achnanthes septentrionalis var. subcapitata,93,0.1
2016,1,2014G045,B낙동강29,Amphora pediculus,1028,1.5
2016,1,2014G045,B낙동강29,Asterionella formosa,467,0.7
2016,1,2014G045,B낙동강29,Aulacoseira ambigua,2336,3.3
2016,1,2014G045,B낙동강29,Aulacoseira distans,2897,4.1
2016,1,2014G045,B낙동강29,Aulacoseira granulata,1402,2
2016,1,2014G045,B낙동강29,Bacillaria paradoxa,93,0.1
2016,1,2014G045,B낙동강29,Cyclostephanos invisitatus,4205,6
2016,1,2014G045,B낙동강29,Cyclotella asterocostata,93,0.1
2016,1,2014G045,B낙동강29,Cyclotella fottii,93,0.1
2016,1,2014G045,B낙동강29,Cyclotella meneghiniana,1121,1.6
2016,1,2014G045,B낙동강29,Cyclotella pseudostelligera,748,1.1
2016,1,2014G045,B낙동강29,Cyclotella radiosa,93,0.1
2016,1,2014G045,B낙동강29,Cyclotella stelligera,280,0.4
2016,1,2014G045,B낙동강29,Cymbella affinis,187,0.3
2016,1,2014G045,B낙동강29,Cymbella cistula,93,0.1
2016,1,2014G045,B낙동강29,Cymbella leptoceros,93,0.1
2016,1,2014G045,B낙동강29,Cymbella prostrata,93,0.1
2016,1,2014G045,B낙동강29,Cymbella silesiaca,93,0.1
2016,1,2014G045,B낙동강29,Cymbella tumida,187,0.3
2016,1,2014G045,B낙동강29,Diatoma vulgaris,187,0.3
2016,1,2014G045,B낙동강29,Diploneis oblongella,93,0.1
2016,1,2014G045,B낙동강29,Encyonema caespitosum,280,0.4
2016,1,2014G045,B낙동강29,Fragilaria capucina,1028,1.5
2016,1,2014G045,B낙동강29,Fragilaria construens f. venter,7290,10.3
2016,1,2014G045,B낙동강29,Fragilaria crotonensis,1869,2.6
2016,1,2014G045,B낙동강29,Fragilaria delicatissima,93,0.1
2016,1,2014G045,B낙동강29,Fragilaria pulchella,93,0.1
2016,1,2014G045,B낙동강29,Fragilaria ulna,280,0.4
2016,1,2014G045,B낙동강29,Gomphonema parvulum,280,0.4
2016,1,2014G045,B낙동강29,Gyrosigma procerum,93,0.1
2016,1,2014G045,B낙동강29,Hantzschia amphioxys,93,0.1
2016,1,2014G045,B낙동강29,Melosira varians,280,0.4
2016,1,2014G045,B낙동강29,Navicula capitatoradiata,93,0.1
2016,1,2014G045,B낙동강29,Navicula confervacea,93,0.1
2016,1,2014G045,B낙동강29,Navicula contenta,935,1.3
2016,1,2014G045,B낙동강29,Navicula cryptocephala,187,0.3
2016,1,2014G045,B낙동강29,Navicula goeppertiana,93,0.1
2016,1,2014G045,B낙동강29,Navicula gregaria,561,0.8
2016,1,2014G045,B낙동강29,Navicula minima,1402,2
2016,1,2014G045,B낙동강29,Navicula perminuta,187,0.3
2016,1,2014G045,B낙동강29,Navicula trivialis,93,0.1
2016,1,2014G045,B낙동강29,Navicula viridula var. rostellata,93,0.1
2016,1,2014G045,B낙동강29,Nitzschia amphibia,374,0.5
2016,1,2014G045,B낙동강29,Nitzschia constricta,93,0.1
2016,1,2014G045,B낙동강29,Nitzschia dissipata,10747,15.2
2016,1,2014G045,B낙동강29,Nitzschia filiformis,93,0.1
2016,1,2014G045,B낙동강29,Nitzschia fonticola,3364,4.8
2016,1,2014G045,B낙동강29,Nitzschia inconspicua,5794,8.2
2016,1,2014G045,B낙동강29,Nitzschia intermedia,93,0.1
2016,1,2014G045,B낙동강29,Punctastriata linearis,93,0.1
2016,1,2014G045,B낙동강29,Rhoicosphenia abbreviata,1963,2.8
2016,1,2014G045,B낙동강29,Stephanodiscus hantzschii,3084,4.4
2016,1,2014G045,B낙동강29,Stephanodiscus parvus,3551,5
2016,1,2014G045,B낙동강29,Thalassiosira bramaputrae,187,0.3
2016,1,2014G050,B낙동강30,Achnanthes exigua,1298,0.2
2016,1,2014G050,B낙동강30,Achnanthes hungarica,649,0.1
2016,1,2014G050,B낙동강30,Achnanthes lanceolata,2595,0.4
2016,1,2014G050,B낙동강30,Achnanthes minutissima,2595,0.4
2016,1,2014G050,B낙동강30,Amphora copulata,649,0.1
2016,1,2014G050,B낙동강30,Amphora pediculus,1298,0.2
2016,1,2014G050,B낙동강30,Aulacoseira alpigena,649,0.1
2016,1,2014G050,B낙동강30,Aulacoseira granulata,3244,0.5
2016,1,2014G050,B낙동강30,Cocconeis pediculus,1298,0.2
2016,1,2014G050,B낙동강30,Cocconeis placentula var. lineata,1298,0.2
2016,1,2014G050,B낙동강30,Cyclotella meneghiniana,649,0.1
2016,1,2014G050,B낙동강30,Cymbella prostrata,649,0.1
2016,1,2014G050,B낙동강30,Cymbella turgidula,649,0.1
2016,1,2014G050,B낙동강30,Diatoma vulgaris,649,0.1
2016,1,2014G050,B낙동강30,Encyonema caespitosum,649,0.1
2016,1,2014G050,B낙동강30,Fragilaria capucina,1947,0.3
2016,1,2014G050,B낙동강30,Fragilaria capucina var. vaucheriae,649,0.1
2016,1,2014G050,B낙동강30,Fragilaria construens f. venter,40877,6.9
2016,1,2014G050,B낙동강30,Fragilaria radians,649,0.1
2016,1,2014G050,B낙동강30,Fragilaria ulna,1298,0.2
2016,1,2014G050,B낙동강30,Gomphonema angustatum,649,0.1
2016,1,2014G050,B낙동강30,Gomphonema minutum,1947,0.3
2016,1,2014G050,B낙동강30,Gomphonema pseudoaugur,649,0.1
2016,1,2014G050,B낙동강30,Gomphonema truncatum,649,0.1
2016,1,2014G050,B낙동강30,Melosira varians,1947,0.3
2016,1,2014G050,B낙동강30,Navicula accomoda,649,0.1
2016,1,2014G050,B낙동강30,Navicula capitatoradiata,649,0.1
2016,1,2014G050,B낙동강30,Navicula cryptocephala,12977,2.2
2016,1,2014G050,B낙동강30,Navicula cuspidata,649,0.1
2016,1,2014G050,B낙동강30,Navicula goeppertiana,7137,1.2
2016,1,2014G050,B낙동강30,Navicula gregaria,649,0.1
2016,1,2014G050,B낙동강30,Navicula minima,18816,3.2
2016,1,2014G050,B낙동강30,Navicula seminulum,5840,1
2016,1,2014G050,B낙동강30,Navicula subminuscula,1947,0.3
2016,1,2014G050,B낙동강30,Navicula tripunctata,1298,0.2
2016,1,2014G050,B낙동강30,Navicula viridula var. rostellata,649,0.1
2016,1,2014G050,B낙동강30,Nitzschia amphibia,196599,33.2
2016,1,2014G050,B낙동강30,Nitzschia dissipata,649,0.1
2016,1,2014G050,B낙동강30,Nitzschia filiformis,649,0.1
2016,1,2014G050,B낙동강30,Nitzschia fonticola,154424,26.1
2016,1,2014G050,B낙동강30,Nitzschia inconspicua,45419,7.7
2016,1,2014G050,B낙동강30,Nitzschia linearis,1298,0.2
2016,1,2014G050,B낙동강30,Nitzschia palea,9733,1.6
2016,1,2014G050,B낙동강30,Nitzschia paleacea,59044,10
2016,1,2014G050,B낙동강30,Rhoicosphenia abbreviata,649,0.1
2016,1,2014G050,B낙동강30,Stephanodiscus parvus,649,0.1
2016,1,2014G050,B낙동강30,Synedra acus,649,0.1
2016,1,2014G050,B낙동강30,Synedra fasciculata var. truncata,649,0.1
2016,1,2014G050,B낙동강30,Thalassiosira bramaputrae,649,0.1
2016,1,2014G080,B낙동강32,Achnanthes exigua,94,0.4
2016,1,2014G080,B낙동강32,Achnanthes lanceolata,94,0.4
2016,1,2014G080,B낙동강32,Achnanthes minutissima,14773,67.9
2016,1,2014G080,B낙동강32,Amphora copulata,94,0.4
2016,1,2014G080,B낙동강32,Amphora pediculus,94,0.4
2016,1,2014G080,B낙동강32,Aulacoseira ambigua,187,0.9
2016,1,2014G080,B낙동강32,Aulacoseira granulata,234,1.1
2016,1,2014G080,B낙동강32,Cocconeis pediculus,374,1.7
2016,1,2014G080,B낙동강32,Cocconeis placentula var. lineata,561,2.6
2016,1,2014G080,B낙동강32,Cymbella (other),47,0.2
2016,1,2014G080,B낙동강32,Cymbella silesiaca,47,0.2
2016,1,2014G080,B낙동강32,Cymbella turgidula,47,0.2
2016,1,2014G080,B낙동강32,Diatoma vulgaris,94,0.4
2016,1,2014G080,B낙동강32,Fragilaria capucina,47,0.2
2016,1,2014G080,B낙동강32,Fragilaria capucina var. vaucheriae,47,0.2
2016,1,2014G080,B낙동강32,Fragilaria crotonensis,47,0.2
2016,1,2014G080,B낙동강32,Fragilaria elliptica,140,0.6
2016,1,2014G080,B낙동강32,Fragilaria fasciculata,47,0.2
2016,1,2014G080,B낙동강32,Fragilaria pulchella,47,0.2
2016,1,2014G080,B낙동강32,Gomphonema parvulum,94,0.4
2016,1,2014G080,B낙동강32,Melosira varians,47,0.2
2016,1,2014G080,B낙동강32,Navicula cryptocephala,47,0.2
2016,1,2014G080,B낙동강32,Navicula decussis,140,0.6
2016,1,2014G080,B낙동강32,Navicula gregaria,47,0.2
2016,1,2014G080,B낙동강32,Navicula minima,468,2.2
2016,1,2014G080,B낙동강32,Navicula perminuta,47,0.2
2016,1,2014G080,B낙동강32,Navicula protracta,47,0.2
2016,1,2014G080,B낙동강32,Nitzschia amphibia,94,0.4
2016,1,2014G080,B낙동강32,Nitzschia fonticola,140,0.6
2016,1,2014G080,B낙동강32,Nitzschia inconspicua,3273,15.1
2016,1,2014G080,B낙동강32,Nitzschia palea,47,0.2
2016,1,2014G080,B낙동강32,Nitzschia paleacea,47,0.2
2016,1,2014G080,B낙동강32,Punctastriata linearis,94,0.4
2016,1,2016G080,B황강9,Achnanthes alteragracillima,545,1.6
2016,1,2016G080,B황강9,Achnanthes convergens,7002,20.5
2016,1,2016G080,B황강9,Achnanthes lanceolata,622,1.8
2016,1,2016G080,B황강9,Achnanthes minutissima,12137,35.6
2016,1,2016G080,B황강9,Achnanthes subhudsonis,389,1.1
2016,1,2016G080,B황강9,Amphora pediculus,311,0.9
2016,1,2016G080,B황강9,Asterionella formosa,389,1.1
2016,1,2016G080,B황강9,Aulacoseira ambigua,156,0.5
2016,1,2016G080,B황강9,Aulacoseira granulata,156,0.5
2016,1,2016G080,B황강9,Cocconeis placentula,78,0.2
2016,1,2016G080,B황강9,Cocconeis placentula var. euglypta,233,0.7
2016,1,2016G080,B황강9,Cocconeis placentula var. lineata,156,0.5
2016,1,2016G080,B황강9,Cyclotella pseudostelligera,233,0.7
2016,1,2016G080,B황강9,Cymbella affinis,389,1.1
2016,1,2016G080,B황강9,Cymbella cuspidata,78,0.2
2016,1,2016G080,B황강9,Cymbella silesiaca,700,2.1
2016,1,2016G080,B황강9,Fragilaria capucina,467,1.4
2016,1,2016G080,B황강9,Fragilaria construens f. binodis,545,1.6
2016,1,2016G080,B황강9,Fragilaria construens f. venter,78,0.2
2016,1,2016G080,B황강9,Fragilaria elliptica,934,2.7
2016,1,2016G080,B황강9,Fragilaria ulna,156,0.5
2016,1,2016G080,B황강9,Gomphonema clevei,1556,4.6
2016,1,2016G080,B황강9,Gomphonema minutum,934,2.7
2016,1,2016G080,B황강9,Gomphonema parvulum,311,0.9
2016,1,2016G080,B황강9,Gomphonema pumilum,467,1.4
2016,1,2016G080,B황강9,Navicula amphiceropsis,389,1.1
2016,1,2016G080,B황강9,Navicula cincta,233,0.7
2016,1,2016G080,B황강9,Navicula cryptocephala,233,0.7
2016,1,2016G080,B황강9,Navicula cryptotenella,622,1.8
2016,1,2016G080,B황강9,Navicula gregaria,311,0.9
2016,1,2016G080,B황강9,Navicula minima,311,0.9
2016,1,2016G080,B황강9,Navicula pupula,156,0.5
2016,1,2016G080,B황강9,Navicula recens,156,0.5
2016,1,2016G080,B황강9,Navicula trivialis,78,0.2
2016,1,2016G080,B황강9,Navicula viridula var. rostellata,233,0.7
2016,1,2016G080,B황강9,Nitzschia capitellata,78,0.2
2016,1,2016G080,B황강9,Nitzschia dissipata,233,0.7
2016,1,2016G080,B황강9,Nitzschia fonticola,233,0.7
2016,1,2016G080,B황강9,Nitzschia intermedia,233,0.7
2016,1,2016G080,B황강9,Nitzschia palea,467,1.4
2016,1,2016G080,B황강9,Pinnularia subcapitata,78,0.2
2016,1,2016G080,B황강9,Reimeria sinuata,934,2.7
2016,1,2016G080,B황강9,Surirella angusta,78,0.2
2016,1,2016G095,B황강10,Achnanthes convergens,313,3.1
2016,1,2016G095,B황강10,Achnanthes minutissima,2716,26.6
2016,1,2016G095,B황강10,Achnanthes subhudsonis,104,1
2016,1,2016G095,B황강10,Asterionella formosa,52,0.5
2016,1,2016G095,B황강10,Cocconeis pediculus,52,0.5
2016,1,2016G095,B황강10,Cocconeis placentula,157,1.5
2016,1,2016G095,B황강10,Cocconeis placentula var. lineata,104,1
2016,1,2016G095,B황강10,Cymbella affinis,52,0.5
2016,1,2016G095,B황강10,Cymbella delicatula,26,0.3
2016,1,2016G095,B황강10,Cymbella prostrata,78,0.8
2016,1,2016G095,B황강10,Cymbella silesiaca,627,6.1
2016,1,2016G095,B황강10,Fragilaria capucina,104,1
2016,1,2016G095,B황강10,Fragilaria capucina var. vaucheriae,183,1.8
2016,1,2016G095,B황강10,Fragilaria construens f. venter,78,0.8
2016,1,2016G095,B황강10,Fragilaria crotonensis,287,2.8
2016,1,2016G095,B황강10,Fragilaria elliptica,470,4.6
2016,1,2016G095,B황강10,Fragilaria pinnata,52,0.5
2016,1,2016G095,B황강10,Fragilaria ulna,52,0.5
2016,1,2016G095,B황강10,Gomphonema clevei,1436,14.1
2016,1,2016G095,B황강10,Gomphonema pumilum,470,4.6
2016,1,2016G095,B황강10,Melosira varians,157,1.5
2016,1,2016G095,B황강10,Navicula amphiceropsis,209,2
2016,1,2016G095,B황강10,Navicula capitatoradiata,131,1.3
2016,1,2016G095,B황강10,Navicula cryptocephala,261,2.6
2016,1,2016G095,B황강10,Navicula cryptotenella,888,8.7
2016,1,2016G095,B황강10,Navicula decussis,52,0.5
2016,1,2016G095,B황강10,Navicula goeppertiana,78,0.8
2016,1,2016G095,B황강10,Navicula gregaria,104,1
2016,1,2016G095,B황강10,Nitzschia amphibia,131,1.3
2016,1,2016G095,B황강10,Nitzschia fonticola,339,3.3
2016,1,2016G095,B황강10,Nitzschia intermedia,52,0.5
2016,1,2016G095,B황강10,Nitzschia palea,313,3.1
2016,1,2016G095,B황강10,Nitzschia sigmoidea,26,0.3
2016,1,2016G095,B황강10,Surirella angusta,26,0.3
2016,1,2016G095,B황강10,Synedra acus var. angustissima,26,0.3
2016,1,2017G075,B낙동강36,Achnanthes alteragracillima,1056,1
2016,1,2017G075,B낙동강36,Achnanthes convergens,792,0.8
2016,1,2017G075,B낙동강36,Achnanthes minutissima,21377,21.2
2016,1,2017G075,B낙동강36,Amphora pediculus,1584,1.6
2016,1,2017G075,B낙동강36,Aulacoseira ambigua,6466,6.4
2016,1,2017G075,B낙동강36,Aulacoseira granulata,1056,1
2016,1,2017G075,B낙동강36,Cocconeis pediculus,1056,1
2016,1,2017G075,B낙동강36,Cyclotella (other),924,0.9
