Num,Year,Half.Of.Year,Bio.Code,Bio.Code.Name,Species,Korean Species,Density
6537,2016,2,2020G002,B???37,Fragilaria crotonensis,????,2058
6538,2016,2,2020G002,B???37,Gyrosigma scalproides,????,82
6539,2016,2,2020G002,B???37,Melosira varians,????,741
6540,2016,2,2020G002,B???37,Navicula cryptocephala,????,247
6541,2016,2,2020G002,B???37,Navicula cryptotenella,????,988
6542,2016,2,2020G002,B???37,Navicula notha,????,412
6543,2016,2,2020G002,B???37,Navicula viridula var. rostellata,????,412
6544,2016,2,2020G002,B???37,Nitzschia amphibia,????,2223
6545,2016,2,2020G002,B???37,Nitzschia fonticola,????,412
6546,2016,2,2020G002,B???37,Nitzschia palea,????,165
6547,2016,2,2020G090,B???42,Achnanthes minutissima,????,218
6548,2016,2,2020G090,B???42,Aulacoseira alpigena,????,218
6549,2016,2,2020G090,B???42,Aulacoseira ambigua,????,524
6550,2016,2,2020G090,B???42,Aulacoseira granulata,????,1614
6551,2016,2,2020G090,B???42,Cocconeis placentula,????,218
6552,2016,2,2020G090,B???42,Cocconeis placentula var. euglypta,????,87
6553,2016,2,2020G090,B???42,Cocconeis placentula var. lineata,????,87
6554,2016,2,2020G090,B???42,Cyclotella meneghiniana,????,218
6555,2016,2,2020G090,B???42,Cyclotella pseudostelligera,????,44
6556,2016,2,2020G090,B???42,Cymbella affinis,????,131
6557,2016,2,2020G090,B???42,Cymbella minuta,????,175
6558,2016,2,2020G090,B???42,Cymbella silesiaca,????,44
6559,2016,2,2020G090,B???42,Diatoma vulgaris,???,305
6560,2016,2,2020G090,B???42,Fragilaria construens,????,785
6561,2016,2,2020G090,B???42,Fragilaria construens f. binodis,????,262
6562,2016,2,2020G090,B???42,Fragilaria construens f. venter,????,1265
6563,2016,2,2020G090,B???42,Fragilaria crotonensis,????,524
6564,2016,2,2020G090,B???42,Gomphonema affine,????,44
6565,2016,2,2020G090,B???42,Gomphonema angustum,????,44
6566,2016,2,2020G090,B???42,Gomphonema clevei,????,131
6567,2016,2,2020G090,B???42,Hantzschia amphioxys,????,131
6568,2016,2,2020G090,B???42,Melosira varians,????,349
6569,2016,2,2020G090,B???42,Navicula cryptotenella,????,44
6570,2016,2,2020G090,B???42,Navicula pupula,????,131
6571,2016,2,2020G090,B???42,Nitzschia amphibia,????,262
6572,2016,2,2020G090,B???42,Nitzschia linearis,????,44
6573,2016,2,2020G090,B???42,Nitzschia palea,????,131
6574,2016,2,2020G090,B???42,Pinnularia (other),????,44
6575,2016,2,2021G078,B???2,Achnanthes convergens,????,48
6576,2016,2,2021G078,B???2,Achnanthes lanceolata,????,48
6577,2016,2,2021G078,B???2,Achnanthes minutissima,????,1299
6578,2016,2,2021G078,B???2,Achnanthes subhudsonis,????,385
6579,2016,2,2021G078,B???2,Aulacoseira alpigena,????,337
6580,2016,2,2021G078,B???2,Cocconeis placentula var. euglypta,????,289
6581,2016,2,2021G078,B???2,Cocconeis placentula var. lineata,????,96
6582,2016,2,2021G078,B???2,Cymbella affinis,????,529
6583,2016,2,2021G078,B???2,Cymbella silesiaca,????,385
6584,2016,2,2021G078,B???2,Epithemia adnata,????,48
6585,2016,2,2021G078,B???2,Fragilaria capucina,????,96
6586,2016,2,2021G078,B???2,Fragilaria capucina var. vaucheriae,????,48
6587,2016,2,2021G078,B???2,Fragilaria construens f. binodis,????,96
6588,2016,2,2021G078,B???2,Fragilaria construens f. venter,????,48
6589,2016,2,2021G078,B???2,Fragilaria elliptica,????,2693
6590,2016,2,2021G078,B???2,Gomphonema angustum,????,48
6591,2016,2,2021G078,B???2,Gomphonema clevei,????,3655
6592,2016,2,2021G078,B???2,Gomphonema parvulum,????,240
6593,2016,2,2021G078,B???2,Melosira varians,????,144
6594,2016,2,2021G078,B???2,Navicula cincta,????,96
6595,2016,2,2021G078,B???2,Navicula cryptocephala,????,144
6596,2016,2,2021G078,B???2,Navicula cryptotenella,????,48
6597,2016,2,2021G078,B???2,Navicula minima,????,577
6598,2016,2,2021G078,B???2,Navicula subminuscula,????,48
6599,2016,2,2021G078,B???2,Navicula viridula var. rostellata,????,48
6600,2016,2,2021G078,B???2,Nitzschia (other),????,96
6601,2016,2,2021G078,B???2,Nitzschia amphibia,????,1539
6602,2016,2,2021G078,B???2,Nitzschia fonticola,????,866
6603,2016,2,2021G078,B???2,Nitzschia inconspicua,????,192
6604,2016,2,2021G078,B???2,Nitzschia palea,????,337
6605,2016,2,2021G078,B???2,Nitzschia paleacea,????,1683
6606,2016,2,2021G078,B???2,Nitzschia subacicularis,????,48
6607,2016,2,2021G078,B???2,Rhoicosphenia abbreviata,????,48
6608,2016,2,2021G082,B???3,Achnanthes lanceolata,????,306
6609,2016,2,2021G082,B???3,Achnanthes minutissima,????,535
6610,2016,2,2021G082,B???3,Achnanthes subhudsonis,????,24757
6611,2016,2,2021G082,B???3,Amphora pediculus,????,688
6612,2016,2,2021G082,B???3,Aulacoseira alpigena,????,458
6613,2016,2,2021G082,B???3,Cocconeis placentula var. lineata,????,1223
6614,2016,2,2021G082,B???3,Cyclotella atomus,????,153
6615,2016,2,2021G082,B???3,Cymbella leptoceros,????,76
6616,2016,2,2021G082,B???3,Fragilaria capucina var. mesolepta,????,76
6617,2016,2,2021G082,B???3,Fragilaria construens f. binodis,????,382
6618,2016,2,2021G082,B???3,Fragilaria construens f. venter,????,153
6619,2016,2,2021G082,B???3,Fragilaria elliptica,????,1528
6620,2016,2,2021G082,B???3,Gomphonema clevei,????,153
6621,2016,2,2021G082,B???3,Gomphonema parvulum,????,76
6622,2016,2,2021G082,B???3,Gomphonema pseudosphaerophorum,????,76
6623,2016,2,2021G082,B???3,Navicula cincta,????,458
6624,2016,2,2021G082,B???3,Navicula cryptotenella,????,153
6625,2016,2,2021G082,B???3,Navicula minima,????,11691
6626,2016,2,2021G082,B???3,Nitzschia amphibia,????,153
6627,2016,2,2021G082,B???3,Nitzschia inconspicua,????,382
6628,2017,1,2001G090,B???6,Achnanthes clevei,????,96
6629,2017,1,2001G090,B???6,Achnanthes convergens,????,105799
6630,2017,1,2001G090,B???6,Achnanthes lanceolata,????,96
6631,2017,1,2001G090,B???6,Achnanthes minutissima,????,577086
6632,2017,1,2001G090,B???6,Amphora copulata,????,96
6633,2017,1,2001G090,B???6,Amphora pediculus,????,96
6634,2017,1,2001G090,B???6,Aulacoseira ambigua,????,96
6635,2017,1,2001G090,B???6,Cocconeis placentula var. lineata,????,96
6636,2017,1,2001G090,B???6,Cyclotella meneghiniana,????,28854
6637,2017,1,2001G090,B???6,Cyclotella radiosa,????,96
6638,2017,1,2001G090,B???6,Cyclotella stelligera,????,96
6639,2017,1,2001G090,B???6,Cymbella (other),????,96
6640,2017,1,2001G090,B???6,Cymbella silesiaca,????,144272
6641,2017,1,2001G090,B???6,Diploneis ovalis,????,96
6642,2017,1,2001G090,B???6,Fragilaria (other),????,96
6643,2017,1,2001G090,B???6,Fragilaria capucina,????,96
6644,2017,1,2001G090,B???6,Fragilaria construens,????,28854
6645,2017,1,2001G090,B???6,Fragilaria construens f. binodis,????,182744
6646,2017,1,2001G090,B???6,Fragilaria crotonensis,????,96
6647,2017,1,2001G090,B???6,Fragilaria elliptica,????,38472
6648,2017,1,2001G090,B???6,Fragilaria pinnata,????,19236
6649,2017,1,2001G090,B???6,Fragilaria pinnata var. intercedens,????,96
6650,2017,1,2001G090,B???6,Fragilaria pinnata var. lancettula,????,96
6651,2017,1,2001G090,B???6,Gomphonema clavatum,????,96
6652,2017,1,2001G090,B???6,Gomphonema parvulum,????,96
6653,2017,1,2001G090,B???6,Hannaea arcus var. recta,???,96
6654,2017,1,2001G090,B???6,Navicula cryptocephala,????,96
6655,2017,1,2001G090,B???6,Navicula decussis,????,96
6656,2017,1,2001G090,B???6,Navicula exigua,????,96
6657,2017,1,2001G090,B???6,Navicula goeppertiana,????,96
6658,2017,1,2001G090,B???6,Navicula pseudolanceolata,????,96
6659,2017,1,2001G090,B???6,Nitzschia amphibia,????,96
6660,2017,1,2001G090,B???6,Nitzschia frustulum,????,19236
6661,2017,1,2001G090,B???6,Nitzschia palea,????,38472
6662,2017,1,2001G090,B???6,Nitzschia sinuata var. tabellaria,????,96
6663,2017,1,2001G090,B???6,Reimeria sinuata,?????,38472
6664,2017,1,2001G090,B???6,Synedra (other),?????,96
6665,2017,1,2002G098,B???7,Achnanthes convergens,????,83276
6666,2017,1,2002G098,B???7,Achnanthes exigua,????,2346
6667,2017,1,2002G098,B???7,Achnanthes lanceolata,????,2346
6668,2017,1,2002G098,B???7,Achnanthes lutheri,????,12
6669,2017,1,2002G098,B???7,Achnanthes minutissima,????,53954
6670,2017,1,2002G098,B???7,Amphora copulata,????,12
6671,2017,1,2002G098,B???7,Amphora pediculus,????,4692
6672,2017,1,2002G098,B???7,Aulacoseira granulata,????,3519
6673,2017,1,2002G098,B???7,Cocconeis pediculus,????,12
6674,2017,1,2002G098,B???7,Cocconeis placentula var. lineata,????,3519
6675,2017,1,2002G098,B???7,Cyclotella meneghiniana,????,12
6676,2017,1,2002G098,B???7,Cyclotella radiosa,????,12
6677,2017,1,2002G098,B???7,Cyclotella stelligera,????,2346
6678,2017,1,2002G098,B???7,Cymatopleura solea,????,12
6679,2017,1,2002G098,B???7,Cymbella affinis,????,2346
6680,2017,1,2002G098,B???7,Cymbella cuspidata,????,12
6681,2017,1,2002G098,B???7,Cymbella cymbiformis,????,12
6682,2017,1,2002G098,B???7,Cymbella delicatula,????,12
6683,2017,1,2002G098,B???7,Cymbella lanceolata,????,12
6684,2017,1,2002G098,B???7,Cymbella prostrata,????,12
6685,2017,1,2002G098,B???7,Cymbella silesiaca,????,5865
6686,2017,1,2002G098,B???7,Cymbella turgidula var. nipponica,????,12
6687,2017,1,2002G098,B???7,Diatoma vulgaris,???,12
6688,2017,1,2002G098,B???7,Fragilaria capucina,????,11729
6689,2017,1,2002G098,B???7,Fragilaria capucina var. mesolepta,????,16421
6690,2017,1,2002G098,B???7,Fragilaria construens f. binodis,????,4692
6691,2017,1,2002G098,B???7,Fragilaria construens f. venter,????,5865
6692,2017,1,2002G098,B???7,Fragilaria crotonensis,????,12
6693,2017,1,2002G098,B???7,Fragilaria elliptica,????,4692
6694,2017,1,2002G098,B???7,Fragilaria pinnata var. lancettula,????,12
6695,2017,1,2002G098,B???7,Gomphonema (other),????,12
6696,2017,1,2002G098,B???7,Gomphonema clevei,????,4692
6697,2017,1,2002G098,B???7,Gomphonema gracile,????,12
6698,2017,1,2002G098,B???7,Gomphonema parvulum,????,2346
6699,2017,1,2002G098,B???7,Gomphonema truncatum,????,12
6700,2017,1,2002G098,B???7,Hannaea arcus var. recta,???,5865
6701,2017,1,2002G098,B???7,Navicula caterva,????,12
6702,2017,1,2002G098,B???7,Navicula cryptocephala,????,12
6703,2017,1,2002G098,B???7,Navicula nipponica,????,12
6704,2017,1,2002G098,B???7,Navicula rhynchocephala,????,12
6705,2017,1,2002G098,B???7,Nitzschia palea,????,12
6706,2017,1,2002G098,B???7,Reimeria sinuata,?????,12
6707,2017,1,2002G098,B???7,Synedra (other),?????,12
6708,2017,1,2003G051,B???8,Achnanthes catenata,????,457
6709,2017,1,2003G051,B???8,Achnanthes lanceolata,????,2
6710,2017,1,2003G051,B???8,Achnanthes laterostrata,????,305
6711,2017,1,2003G051,B???8,Achnanthes minutissima,????,4111
6712,2017,1,2003G051,B???8,Achnanthes minutissima var. jackii,????,914
6713,2017,1,2003G051,B???8,Achnanthes minutissima var. saprophila,????,1675
6714,2017,1,2003G051,B???8,Achnanthes oblongella,????,1675
6715,2017,1,2003G051,B???8,Amphora inariensis,????,2
6716,2017,1,2003G051,B???8,Amphora pediculus,????,2
6717,2017,1,2003G051,B???8,Aulacoseira (other),????,914
6718,2017,1,2003G051,B???8,Aulacoseira granulata var. angustissima,????,2
6719,2017,1,2003G051,B???8,Cocconeis pediculus,????,457
6720,2017,1,2003G051,B???8,Cocconeis placentula var. lineata,????,2284
6721,2017,1,2003G051,B???8,Cyclotella (other),????,2
6722,2017,1,2003G051,B???8,Cymbella minuta,????,2
6723,2017,1,2003G051,B???8,Cymbella silesiaca,????,2589
6724,2017,1,2003G051,B???8,Diatoma mesodon,???,2
6725,2017,1,2003G051,B???8,Diatoma vulgaris,???,2
6726,2017,1,2003G051,B???8,Fragilaria capucina var. mesolepta,????,1066
6727,2017,1,2003G051,B???8,Fragilaria construens f. binodis,????,4111
6728,2017,1,2003G051,B???8,Fragilaria construens f. venter,????,4111
6729,2017,1,2003G051,B???8,Fragilaria crotonensis,????,1218
6730,2017,1,2003G051,B???8,Fragilaria elliptica,????,457
6731,2017,1,2003G051,B???8,Gomphonema minutum,????,2
6732,2017,1,2003G051,B???8,Gomphonema olivaceum,????,2
6733,2017,1,2003G051,B???8,Navicula gregaria,????,305
6734,2017,1,2003G051,B???8,Navicula pseudolanceolata,????,2
6735,2017,1,2003G051,B???8,Navicula viridula var. rostellata,????,914
6736,2017,1,2003G051,B???8,Nitzschia (other),????,2
6737,2017,1,2003G051,B???8,Nitzschia amphibia,????,305
6738,2017,1,2003G051,B???8,Nitzschia sinuata var. tabellaria,????,305
6739,2017,1,2003G051,B???8,Nitzschia umbonata,????,2
6740,2017,1,2003G051,B???8,Reimeria sinuata,?????,609
6741,2017,1,2003G051,B???8,Rhoicosphenia abbreviata,????,2
6742,2017,1,2003G078,B???10,Aulacoseira (other),????,1081
6743,2017,1,2003G078,B???10,Caloneis (other),????,1442
6744,2017,1,2003G078,B???10,Cocconeis pediculus,????,2883
6745,2017,1,2003G078,B???10,Cocconeis placentula var. lineata,????,18022
6746,2017,1,2003G078,B???10,Cyclotella meneghiniana,????,1081
6747,2017,1,2003G078,B???10,Cymbella silesiaca,????,14057
6748,2017,1,2003G078,B???10,Cymbella subaequalis,????,4
6749,2017,1,2003G078,B???10,Cymbella turgidula var. nipponica,????,4
6750,2017,1,2003G078,B???10,Fragilaria construens f. binodis,????,1442
6751,2017,1,2003G078,B???10,Fragilaria construens f. venter,????,6488
6752,2017,1,2003G078,B???10,Fragilaria exigua,????,1081
6753,2017,1,2003G078,B???10,Fragilaria fragilarioides,????,4
6754,2017,1,2003G078,B???10,Fragilaria pinnata var. lancettula,????,721
6755,2017,1,2003G078,B???10,Frustulia vulgaris,????,4
6756,2017,1,2003G078,B???10,Gomphonema clevei,????,4
6757,2017,1,2003G078,B???10,Gomphonema parvulum,????,721
6758,2017,1,2003G078,B???10,Gomphonema truncatum,????,4
6759,2017,1,2003G078,B???10,Navicula cocconeiformis,????,4325
6760,2017,1,2003G078,B???10,Navicula gregaria,????,721
6761,2017,1,2003G078,B???10,Navicula lanceolata,????,4
6762,2017,1,2003G078,B???10,Navicula pupula,????,4
6763,2017,1,2003G078,B???10,Navicula pupula var. mutata,????,1442
6764,2017,1,2003G078,B???10,Navicula viridula var. rostrata,????,721
6765,2017,1,2003G078,B???10,Nitzschia amphibia,????,2883
6766,2017,1,2003G078,B???10,Nitzschia lanceolata,????,1081
6767,2017,1,2003G078,B???10,Nitzschia sinuata var. tabellaria,????,4
6768,2017,1,2003G078,B???10,Pinnularia gibba,????,4
6769,2017,1,2003G078,B???10,Reimeria sinuata,?????,7569
6770,2017,1,2003G078,B???10,Rhoicosphenia abbreviata,????,721
6771,2017,1,2003G078,B???10,Surirella minuta,????,1081
6772,2017,1,2004G068,B???7,Achnanthes convergens,????,10975
6773,2017,1,2004G068,B???7,Achnanthes delicatula,????,2
6774,2017,1,2004G068,B???7,Achnanthes exigua,????,2
6775,2017,1,2004G068,B???7,Achnanthes lanceolata,????,1243
6776,2017,1,2004G068,B???7,Achnanthes minutissima,????,1243
6777,2017,1,2004G068,B???7,Amphora copulata,????,2
6778,2017,1,2004G068,B???7,Cocconeis placentula var. lineata,????,2
6779,2017,1,2004G068,B???7,Cyclotella meneghiniana,????,2
6780,2017,1,2004G068,B???7,Cyclotella stelligera,????,1450
6781,2017,1,2004G068,B???7,Cymbella minuta,????,2
6782,2017,1,2004G068,B???7,Fragilaria (other),????,2
6783,2017,1,2004G068,B???7,Fragilaria construens f. binodis,????,2
6784,2017,1,2004G068,B???7,Fragilaria pinnata,????,2692
6785,2017,1,2004G068,B???7,Gomphonema clevei,????,2
6786,2017,1,2004G068,B???7,Gomphonema minutum,????,414
6787,2017,1,2004G068,B???7,Gomphonema parvulum,????,2
6788,2017,1,2004G068,B???7,Melosira varians,????,2
6789,2017,1,2004G068,B???7,Navicula amphiceropsis,????,2
6790,2017,1,2004G068,B???7,Navicula cryptocephala,????,2
6791,2017,1,2004G068,B???7,Navicula decussis,????,2
6792,2017,1,2004G068,B???7,Navicula nipponica,????,2
6793,2017,1,2004G068,B???7,Navicula pupula,????,414
6794,2017,1,2004G068,B???7,Navicula turgidula,????,2
6795,2017,1,2004G068,B???7,Navicula viridula var. linearis,????,2
6796,2017,1,2004G068,B???7,Nitzschia amphibia,????,1035
6797,2017,1,2004G068,B???7,Nitzschia dissipata,????,2
6798,2017,1,2004G068,B???7,Nitzschia frustulum,????,24436
6799,2017,1,2004G068,B???7,Nitzschia palea,????,828
6800,2017,1,2004G068,B???7,Nitzschia palea var. debilis,????,828
6801,2017,1,2004G068,B???7,Pinnularia (other),????,2
6802,2017,1,2004G068,B???7,Reimeria sinuata,?????,2
6803,2017,1,2005G066,B??6,Achnanthes convergens,????,11201
6804,2017,1,2005G066,B??6,Achnanthes minutissima,????,26758
6805,2017,1,2005G066,B??6,Cocconeis pediculus,????,3
6806,2017,1,2005G066,B??6,Cocconeis placentula var. lineata,????,3
6807,2017,1,2005G066,B??6,Cyclotella meneghiniana,????,3
6808,2017,1,2005G066,B??6,Cyclotella stelligera,????,3
6809,2017,1,2005G066,B??6,Cymbella aspera,????,3
6810,2017,1,2005G066,B??6,Cymbella cymbiformis,????,3
6811,2017,1,2005G066,B??6,Cymbella hungarica,????,3
6812,2017,1,2005G066,B??6,Cymbella lacustris,????,3
6813,2017,1,2005G066,B??6,Cymbella minuta,????,622
6814,2017,1,2005G066,B??6,Cymbella silesiaca,????,3
6815,2017,1,2005G066,B??6,Cymbella subaequalis,????,1245
6816,2017,1,2005G066,B??6,Diatoma vulgaris,???,3
6817,2017,1,2005G066,B??6,Eunotia formica,????,3
6818,2017,1,2005G066,B??6,Fragilaria capitellata,????,3
6819,2017,1,2005G066,B??6,Fragilaria construens f. binodis,????,4667
6820,2017,1,2005G066,B??6,Fragilaria fragilarioides,????,3
6821,2017,1,2005G066,B??6,Fragilaria pinnata,????,14312
6822,2017,1,2005G066,B??6,Fragilaria pinnata var. lancettula,????,3734
6823,2017,1,2005G066,B??6,Gomphonema augur var. sphaerophorum,????,3
6824,2017,1,2005G066,B??6,Gomphonema clevei,????,3
6825,2017,1,2005G066,B??6,Gomphonema gracile,????,3
6826,2017,1,2005G066,B??6,Gyrosigma spencerii,????,3
6827,2017,1,2005G066,B??6,Melosira varians,????,3
6828,2017,1,2005G066,B??6,Navicula gregaria,????,3
6829,2017,1,2005G066,B??6,Navicula nipponica,????,3
6830,2017,1,2005G066,B??6,Navicula pseudolanceolata,????,3
6831,2017,1,2005G066,B??6,Navicula pupula var. mutata,????,3
6832,2017,1,2005G066,B??6,Navicula viridula var. rostellata,????,3
6833,2017,1,2005G066,B??6,Neidium ampliatum,?????,3
6834,2017,1,2005G066,B??6,Nitzschia amphibia,????,3
6835,2017,1,2005G066,B??6,Nitzschia palea,????,933
6836,2017,1,2005G066,B??6,Nitzschia sinuata var. tabellaria,????,1245
6837,2017,1,2005G066,B??6,Reimeria sinuata,?????,3
6838,2017,1,2005G066,B??6,Thalassiosira bramaputrae,?????,3
6839,2017,1,2006G050,B???3,Achnanthes convergens,????,25
6840,2017,1,2006G050,B???3,Cocconeis pediculus,????,25
6841,2017,1,2006G050,B???3,Cocconeis placentula var. lineata,????,25
6842,2017,1,2006G050,B???3,Cyclotella cistula,????,25
6843,2017,1,2006G050,B???3,Cyclotella meneghiniana,????,25
6844,2017,1,2006G050,B???3,Cymatopleura solea,????,25
6845,2017,1,2006G050,B???3,Cymbella affinis,????,25
6846,2017,1,2006G050,B???3,Cymbella minuta,????,22058
6847,2017,1,2006G050,B???3,Cymbella turgidula,????,7353
6848,2017,1,2006G050,B???3,Cymbella turgidula var. nipponica,????,25
6849,2017,1,2006G050,B???3,Diatoma vulgaris,???,25
6850,2017,1,2006G050,B???3,Diploneis subovalis,????,25
6851,2017,1,2006G050,B???3,Eunotia pectinalis,????,25
6852,2017,1,2006G050,B???3,Fragilaria construens f. binodis,????,93132
6853,2017,1,2006G050,B???3,Fragilaria pinnata,????,357824
6854,2017,1,2006G050,B???3,Fragilaria pinnata var. intercedens,????,25
6855,2017,1,2006G050,B???3,Gomphonema clevei,????,25
6856,2017,1,2006G050,B???3,Gomphonema parvulum,????,9803
6857,2017,1,2006G050,B???3,Gomphonema quadripunctatum,????,25
6858,2017,1,2006G050,B???3,Gomphonema separtipunctatum,????,25
6859,2017,1,2006G050,B???3,Gomphonema truncatum,????,25
6860,2017,1,2006G050,B???3,Melosira varians,????,12254
6861,2017,1,2006G050,B???3,Navicula bacillum,????,25
6862,2017,1,2006G050,B???3,Navicula cryptocephala,????,25
6863,2017,1,2006G050,B???3,Navicula cuspidata,????,25
6864,2017,1,2006G050,B???3,Navicula decussis,????,9803
6865,2017,1,2006G050,B???3,Navicula explanata,????,25
6866,2017,1,2006G050,B???3,Navicula gregaria,????,7353
6867,2017,1,2006G050,B???3,Navicula lanceolata,????,25
6868,2017,1,2006G050,B???3,Navicula peregrina,????,25
6869,2017,1,2006G050,B???3,Navicula rhynchocephala,????,7353
6870,2017,1,2006G050,B???3,Navicula trivialis,????,25
6871,2017,1,2006G050,B???3,Navicula viridula var. rostellata,????,17156
6872,2017,1,2006G050,B???3,Nitzschia frustulum,????,25
6873,2017,1,2006G050,B???3,Nitzschia palea,????,25
6874,2017,1,2006G050,B???3,Pinnularia viridis var. commutata,????,25
6875,2017,1,2006G050,B???3,Surirella elegans,????,25
6876,2017,1,2006G050,B???3,Synedra ulna var. contracta,?????,25
6877,2017,1,2006G050,B???3,Thalassiosira bramaputrae,?????,25
6878,2017,1,2007G070,B???16,Achnanthes alteragracillima,????,5918
6879,2017,1,2007G070,B???16,Achnanthes convergens,????,4773
6880,2017,1,2007G070,B???16,Achnanthes delicatula,????,191
6881,2017,1,2007G070,B???16,Achnanthes exigua,????,4009
6882,2017,1,2007G070,B???16,Achnanthes laevis,????,191
6883,2017,1,2007G070,B???16,Achnanthes lanceolata,????,2864
6884,2017,1,2007G070,B???16,Achnanthes minutissima,????,84956
6885,2017,1,2007G070,B???16,Amphora pediculus,????,955
6886,2017,1,2007G070,B???16,Asterionella formosa,???,764
6887,2017,1,2007G070,B???16,Aulacoseira ambigua,????,382
6888,2017,1,2007G070,B???16,Aulacoseira granulata,????,191
6889,2017,1,2007G070,B???16,Cyclotella fottii,????,382
6890,2017,1,2007G070,B???16,Cyclotella meneghiniana,????,191
6891,2017,1,2007G070,B???16,Cyclotella ocellata,????,191
6892,2017,1,2007G070,B???16,Cyclotella pseudostelligera,????,3055
6893,2017,1,2007G070,B???16,Cyclotella radiosa,????,191
6894,2017,1,2007G070,B???16,Cyclotella stelligera,????,191
6895,2017,1,2007G070,B???16,Cymbella (other),????,573
6896,2017,1,2007G070,B???16,Cymbella minuta,????,2100
6897,2017,1,2007G070,B???16,Diploneis subovalis,????,191
6898,2017,1,2007G070,B???16,Fragilaria capucina,????,191
6899,2017,1,2007G070,B???16,Fragilaria capucina var. mesolepta,????,191
6900,2017,1,2007G070,B???16,Fragilaria construens f. binodis,????,955
6901,2017,1,2007G070,B???16,Fragilaria construens f. venter,????,573
6902,2017,1,2007G070,B???16,Fragilaria crotonensis,????,1909
6903,2017,1,2007G070,B???16,Fragilaria elliptica,????,4009
6904,2017,1,2007G070,B???16,Fragilaria parva,????,191
6905,2017,1,2007G070,B???16,Fragilaria pinnata,????,4391
6906,2017,1,2007G070,B???16,Fragilaria pulchella,????,191
6907,2017,1,2007G070,B???16,Fragilaria radians,????,955
6908,2017,1,2007G070,B???16,Gomphonema gracile,????,382
6909,2017,1,2007G070,B???16,Gomphonema truncatum,????,191
6910,2017,1,2007G070,B???16,Navicula amphiceropsis,????,382
6911,2017,1,2007G070,B???16,Navicula bacillum,????,191
6912,2017,1,2007G070,B???16,Navicula capitata,????,191
6913,2017,1,2007G070,B???16,Navicula capitatoradiata,????,191
6914,2017,1,2007G070,B???16,Navicula cincta,????,382
6915,2017,1,2007G070,B???16,Navicula cryptotenella,????,382
6916,2017,1,2007G070,B???16,Navicula decussis,????,1527
6917,2017,1,2007G070,B???16,Navicula gregaria,????,764
6918,2017,1,2007G070,B???16,Navicula minima,????,28828
6919,2017,1,2007G070,B???16,Navicula peregrina,????,191
6920,2017,1,2007G070,B???16,Navicula pupula,????,191
6921,2017,1,2007G070,B???16,Nitzschia amphibia,????,1336
6922,2017,1,2007G070,B???16,Nitzschia dissipata,????,191
6923,2017,1,2007G070,B???16,Nitzschia fonticola,????,1527
6924,2017,1,2007G070,B???16,Nitzschia inconspicua,????,764
6925,2017,1,2007G070,B???16,Nitzschia palea,????,191
6926,2017,1,2007G070,B???16,Nitzschia paleacea,????,191
6927,2017,1,2007G070,B???16,Nitzschia tabellaria,????,573
6928,2017,1,2007G070,B???16,Stephanodiscus hantzschii,??????,191
6929,2017,1,2007G070,B???16,Stephanodiscus parvus,??????,1718
6930,2017,1,2007G070,B???16,Synedra fasciculata var. truncata,?????,191
6931,2017,1,2007G070,B???16,Thalassiosira bramaputrae,?????,191
6932,2017,1,2008G064,B??9,Achnanthes convergens,????,857
6933,2017,1,2008G064,B??9,Achnanthes lanceolata,????,48
6934,2017,1,2008G064,B??9,Achnanthes minutissima,????,20376
6935,2017,1,2008G064,B??9,Amphora pediculus,????,48
6936,2017,1,2008G064,B??9,Asterionella formosa,???,48
6937,2017,1,2008G064,B??9,Aulacoseira ambigua,????,143
6938,2017,1,2008G064,B??9,Aulacoseira granulata,????,95
6939,2017,1,2008G064,B??9,Cocconeis pediculus,????,190
6940,2017,1,2008G064,B??9,Cyclotella asterocostata,????,48
6941,2017,1,2008G064,B??9,Cymbella cymbiformis,????,48
6942,2017,1,2008G064,B??9,Cymbella japonica,????,48
6943,2017,1,2008G064,B??9,Cymbella minuta,????,48
6944,2017,1,2008G064,B??9,Fragilaria capucina,????,95
6945,2017,1,2008G064,B??9,Fragilaria capucina var. vaucheriae,????,143
6946,2017,1,2008G064,B??9,Fragilaria construens f. venter,????,48
6947,2017,1,2008G064,B??9,Fragilaria crotonensis,????,190
6948,2017,1,2008G064,B??9,Fragilaria elliptica,????,667
6949,2017,1,2008G064,B??9,Fragilaria pinnata,????,524
6950,2017,1,2008G064,B??9,Fragilaria pulchella,????,48
6951,2017,1,2008G064,B??9,Fragilaria radians,????,143
6952,2017,1,2008G064,B??9,Gomphonema lagenula,????,48
6953,2017,1,2008G064,B??9,Gomphonema pseudosphaerophorum,????,48
6954,2017,1,2008G064,B??9,Hantzschia amphioxys,????,48
6955,2017,1,2008G064,B??9,Navicula (other),????,48
6956,2017,1,2008G064,B??9,Navicula bacillum,????,48
6957,2017,1,2008G064,B??9,Navicula capitatoradiata,????,48
6958,2017,1,2008G064,B??9,Navicula cryptotenella,????,48
6959,2017,1,2008G064,B??9,Navicula decussis,????,95
6960,2017,1,2008G064,B??9,Navicula gregaria,????,476
6961,2017,1,2008G064,B??9,Navicula minima,????,428
6962,2017,1,2008G064,B??9,Navicula veneta,????,48
6963,2017,1,2008G064,B??9,Navicula viridula var. rostellata,????,48
6964,2017,1,2008G064,B??9,Nitzschia dissipata,????,48
6965,2017,1,2008G064,B??9,Nitzschia fonticola,????,95
